Channel,Category,Items Sold,Gross Sales,Items Refunded,Refunds,Discounts & Comps,Net Sales,Taxes
Lake Boone,Nite Ize,2,$49.98 ,-1,($24.99),$0.00 ,$24.99 ,$1.81 
Lake Boone,Nocciola,21,$347.79 ,0,$0.00 ,($42.89),$304.90 ,$22.10 
Lake Boone,Nordic Naturals,5,$154.95 ,0,$0.00 ,$0.00 ,$154.95 ,$11.24 
Lake Boone,Nugget's,2,$25.98 ,0,$0.00 ,$0.00 ,$25.98 ,$1.89 
Lake Boone,Nupro,1,$33.99 ,0,$0.00 ,$0.00 ,$33.99 ,$2.46 
Lake Boone,OC Raw,104,"$5,211.46 ",0,$0.00 ,($759.24),"$4,452.22 ",$322.70 
Lake Boone,Open Farm,462,"$12,310.78 ",-3,($211.97),"($1,124.85)","$10,973.96 ",$795.47 
Lake Boone,Organic Coconut Oil,1,$27.99 ,0,$0.00 ,$0.00 ,$27.99 ,$2.03 
Lake Boone,Outward Hound,28,$409.72 ,0,$0.00 ,($5.00),$404.72 ,$29.34 
Lake Boone,Perfromance,1,$79.99 ,0,$0.00 ,$0.00 ,$79.99 ,$5.80 
Lake Boone,Pet Adventures Worldwide,13,$240.87 ,-1,($10.99),$0.00 ,$229.88 ,$16.67 
Lake Boone,Pet Corrector,1,$10.99 ,0,$0.00 ,$0.00 ,$10.99 ,$0.80 
Lake Boone,Pet Pallet,5,$36.95 ,0,$0.00 ,$0.00 ,$36.95 ,$2.67 
Lake Boone,Pet Releaf,18,$602.82 ,0,$0.00 ,($67.99),$534.83 ,$38.76 
Lake Boone,Petmate,62,$731.38 ,0,$0.00 ,($9.20),$722.18 ,$52.36 
Lake Boone,Petsafe,20,$243.80 ,-1,($16.99),($8.03),$218.78 ,$15.84 
Lake Boone,Petsport,4,$54.96 ,0,$0.00 ,$0.00 ,$54.96 ,$3.98 
Lake Boone,Pill Buddies,19,$323.81 ,0,$0.00 ,$0.00 ,$323.81 ,$23.49 
Lake Boone,Playology,36,$502.64 ,-1,($9.99),($21.12),$471.53 ,$34.17 
Lake Boone,Plush,18,$526.82 ,-2,($58.98),$0.00 ,$467.84 ,$33.95 
Lake Boone,Polka Dog,23,$303.27 ,0,$0.00 ,($33.89),$269.38 ,$19.52 
Lake Boone,Poochpad,2,$47.98 ,0,$0.00 ,$0.00 ,$47.98 ,$3.48 
Lake Boone,Presido,3,$26.97 ,0,$0.00 ,$0.00 ,$26.97 ,$1.95 
Lake Boone,Primal,37,$993.63 ,0,$0.00 ,($27.99),$965.64 ,$70.02 
Lake Boone,Proden,2,$39.98 ,0,$0.00 ,$0.00 ,$39.98 ,$2.90 
Lake Boone,Puppy Cake,5,$60.95 ,0,$0.00 ,($4.00),$56.95 ,$4.14 
Lake Boone,Pure & Natural Pet,4,$67.96 ,0,$0.00 ,$0.00 ,$67.96 ,$4.92 
Lake Boone,QT Dog,72,$480.28 ,0,$0.00 ,($19.74),$460.54 ,$33.42 
Lake Boone,Quick Tag,27,$343.73 ,0,$0.00 ,($58.95),$284.78 ,$20.66 
Lake Boone,RC Pets,9,$153.91 ,0,$0.00 ,$0.00 ,$153.91 ,$11.17 
Lake Boone,Raised Right,2,$59.98 ,0,$0.00 ,($29.99),$29.99 ,$2.18 
Lake Boone,Raw Dynamic,52,"$1,170.48 ",0,$0.00 ,($17.80),"$1,152.68 ",$83.52 
Lake Boone,Red Dingo,1,$14.99 ,0,$0.00 ,$0.00 ,$14.99 ,$1.09 
Lake Boone,Red Dog Bakery,167,$666.33 ,0,$0.00 ,($25.00),$641.33 ,$46.49 
Lake Boone,Rompicatz,10,$174.90 ,0,$0.00 ,$0.00 ,$174.90 ,$12.69 
Lake Boone,Ruff Dawg,13,$302.87 ,0,$0.00 ,$0.00 ,$302.87 ,$21.95 
Lake Boone,Ruffwear,15,$664.85 ,-2,($79.98),($34.99),$549.88 ,$39.88 
Lake Boone,Savage Cat,7,$227.93 ,-1,($79.99),($16.49),$131.45 ,$9.54 
Lake Boone,Service,54,$770.00 ,0,$0.00 ,($120.00),$650.00 ,$0.00 
Lake Boone,Shepherd Boy Farms,171,"$3,079.29 ",-1,($11.99),($431.33),"$2,635.97 ",$191.08 
Lake Boone,Smack,19,$778.81 ,0,$0.00 ,($151.49),$627.32 ,$45.48 
Lake Boone,Small Batch,227,"$8,555.73 ",-4,($145.96),($824.09),"$7,585.68 ",$549.90 
Lake Boone,Smalls,60,$454.40 ,-1,($8.99),($12.00),$433.41 ,$31.37 
Lake Boone,Smart Cookie,40,$489.60 ,0,$0.00 ,($13.00),$476.60 ,$34.56 
Lake Boone,Snappy Fit,1,$14.99 ,0,$0.00 ,$0.00 ,$14.99 ,$1.09 
Lake Boone,Snook's,144,$311.46 ,0,$0.00 ,($5.96),$305.50 ,$22.14 
Lake Boone,Solutions,3,$76.97 ,0,$0.00 ,$0.00 ,$76.97 ,$5.58 
Lake Boone,Southeast Pet,4,$359.96 ,0,$0.00 ,$0.00 ,$359.96 ,$26.10 
Lake Boone,Springland Pets,3,$83.97 ,-1,($27.99),$0.00 ,$55.98 ,$4.06 
Lake Boone,SquarePet,9,$51.41 ,0,$0.00 ,($5.49),$45.92 ,$3.33 
Lake Boone,Stella & Chewy's,18,$648.82 ,0,$0.00 ,($7.05),$641.77 ,$46.55 
Lake Boone,Steve's,22,"$1,265.78 ",0,$0.00 ,($213.97),"$1,051.81 ",$76.25 
Lake Boone,Sustainably Yours,26,$869.74 ,0,$0.00 ,($54.98),$814.76 ,$59.08 
Lake Boone,Sustenance Herbs,11,$246.89 ,0,$0.00 ,($53.99),$192.90 ,$13.99 
Lake Boone,Swelll,17,$118.83 ,0,$0.00 ,$0.00 ,$118.83 ,$8.66 
Lake Boone,Taste of the Wild,24,"$1,196.76 ",0,$0.00 ,($176.97),"$1,019.79 ",$73.99 
Lake Boone,The Avalon Society,2,$56.98 ,0,$0.00 ,$0.00 ,$56.98 ,$4.14 
Lake Boone,The Honest Kitchen,1,$17.99 ,0,$0.00 ,$0.00 ,$17.99 ,$1.30 
Lake Boone,The Lazy Dog Cookie Co,4,$31.96 ,0,$0.00 ,($27.97),$3.99 ,$0.29 
Lake Boone,The Rabbit Tap,105,$420.95 ,0,$0.00 ,($14.47),$406.48 ,$29.43 
Lake Boone,Thunderworks,3,$87.97 ,0,$0.00 ,$0.00 ,$87.97 ,$6.38 
Lake Boone,Toys,94,$470.00 ,0,$0.00 ,($6.50),$463.50 ,$33.46 
Lake Boone,Tropiclean,2,$13.98 ,0,$0.00 ,$0.00 ,$13.98 ,$1.02 
Lake Boone,TrueBlue Pets,6,$98.94 ,0,$0.00 ,($10.20),$88.74 ,$6.43 
Lake Boone,Tuckers,9,$134.91 ,0,$0.00 ,$0.00 ,$134.91 ,$9.79 
Lake Boone,Tuesday's Natural Dog Co,347,"$3,656.53 ",0,$0.00 ,($26.32),"$3,630.21 ",$263.19 
Lake Boone,Tulum Handmade,3,$75.97 ,0,$0.00 ,$0.00 ,$75.97 ,$5.51 
Lake Boone,Ultra Oil,10,$321.90 ,0,$0.00 ,($45.99),$275.91 ,$20.01 
Lake Boone,Uncategorized,8,$480.00 ,0,$0.00 ,$0.00 ,$480.00 ,$0.00 
Lake Boone,Unique,4,$71.96 ,0,$0.00 ,$0.00 ,$71.96 ,$5.21 
Lake Boone,Up Country,4,$103.96 ,0,$0.00 ,($12.49),$91.47 ,$6.63 
Lake Boone,VIP,12,$224.88 ,0,$0.00 ,$0.00 ,$224.88 ,$16.30 
Lake Boone,Vee Enterprises,13,$82.87 ,0,$0.00 ,($2.39),$80.48 ,$5.84 
Lake Boone,Vet's Best,6,$59.94 ,0,$0.00 ,$0.00 ,$59.94 ,$4.32 
Lake Boone,Victor,75,"$3,194.25 ",-2,($90.98),($318.93),"$2,784.34 ",$201.82 
Lake Boone,Vital Essentials,133,"$1,861.47 ",0,$0.00 ,($81.97),"$1,779.50 ",$129.12 
Lake Boone,Wag & Brite,40,$643.60 ,0,$0.00 ,($6.50),$637.10 ,$46.16 
Lake Boone,Weruva,277,$788.93 ,0,$0.00 ,$0.00 ,$788.93 ,$57.17 
Lake Boone,West Paw,21,$339.79 ,0,$0.00 ,($2.00),$337.79 ,$24.50 
Lake Boone,Wholistic Pet Organics,9,$352.91 ,-1,($37.99),$0.00 ,$314.92 ,$22.83 
Lake Boone,Wicks For Wags,2,$33.98 ,0,$0.00 ,($4.50),$29.48 ,$2.14 
Lake Boone,Wild Meadow Farms,44,$582.56 ,0,$0.00 ,$0.00 ,$582.56 ,$42.17 
Lake Boone,Winnie Lou,35,$437.65 ,0,$0.00 ,($5.99),$431.66 ,$31.29 
Lake Boone,Woof,26,$418.74 ,0,$0.00 ,($11.98),$406.76 ,$29.51 
Lake Boone,Yeowww,33,$341.17 ,0,$0.00 ,($4.65),$336.52 ,$24.42 
Lake Boone,Yeti,17,$228.83 ,0,$0.00 ,$0.00 ,$228.83 ,$16.60 
Lake Boone,Zenta,135,$201.15 ,0,$0.00 ,($5.93),$195.22 ,$14.21 
Lake Boone,Zippy Paws,10,$138.90 ,0,$0.00 ,$0.00 ,$138.90 ,$10.07 
Stonehenge Market,Uncategorized,1,$15.00 ,0,$0.00 ,$0.00 ,$15.00 ,$0.00 
Stonehenge Market,2 hounds,15,$648.85 ,-3,($129.97),$0.00 ,$518.88 ,$37.63 
Stonehenge Market,A Pup Above,31,$883.69 ,0,$0.00 ,($181.68),$702.01 ,$50.89 
Stonehenge Market,Accessories,1,$0.99 ,0,$0.00 ,$0.00 ,$0.99 ,$0.07 
Stonehenge Market,Adored Beast,5,$164.95 ,0,$0.00 ,($29.99),$134.96 ,$9.77 
Stonehenge Market,Answers,17,$252.33 ,0,$0.00 ,($22.47),$229.86 ,$16.66 
Stonehenge Market,Ark Naturals,28,$582.72 ,-1,($23.99),($16.00),$542.73 ,$39.34 
Stonehenge Market,Aroma Paws,26,$389.74 ,0,$0.00 ,($74.95),$314.79 ,$22.85 
Stonehenge Market,Austin & Kat,28,$936.72 ,0,$0.00 ,($98.26),$838.46 ,$60.79 
Stonehenge Market,Barker's Bowtique,10,$109.90 ,0,$0.00 ,$0.00 ,$109.90 ,$7.93 
Stonehenge Market,Baydog,10,$432.90 ,-2,($93.98),($3.45),$335.47 ,$24.32 
Stonehenge Market,Baylee Nasco,3,$279.97 ,0,$0.00 ,$0.00 ,$279.97 ,$20.30 
Stonehenge Market,Big Spoon Roasters,6,$77.94 ,0,$0.00 ,$0.00 ,$77.94 ,$5.66 
Stonehenge Market,Bitter Apple,2,$23.98 ,-1,($14.99),$0.00 ,$8.99 ,$0.65 
Stonehenge Market,Bocce's Bakery,47,$414.53 ,0,$0.00 ,($61.16),$353.37 ,$25.67 
Stonehenge Market,Body Parts,1875,"$6,692.85 ",-1,($1.99),($107.74),"$6,583.12 ",$477.28 
Stonehenge Market,Bones & Co,111,"$2,795.39 ",-2,($27.98),($305.61),"$2,461.80 ",$178.44 
Stonehenge Market,BoxieCat,14,$447.86 ,0,$0.00 ,($65.47),$382.39 ,$27.73 
Stonehenge Market,Bradley Caldwell,218,$735.82 ,-4,($11.96),($30.86),$693.00 ,$50.30 
Stonehenge Market,Brilliant Salmon Oil,5,$146.95 ,0,$0.00 ,$0.00 ,$146.95 ,$10.66 
Stonehenge Market,Bubba Rose,9,$120.69 ,0,$0.00 ,$0.00 ,$120.69 ,$8.75 
Stonehenge Market,Buddy Bags,1,$16.99 ,0,$0.00 ,$0.00 ,$16.99 ,$1.23 
Stonehenge Market,Butcher's Block,57,"$1,283.93 ",-2,($59.98),($43.36),"$1,180.59 ",$85.61 
Stonehenge Market,Calm Paws,2,$30.98 ,-1,($14.99),$0.00 ,$15.99 ,$1.16 
Stonehenge Market,Canidae,20,"$1,014.80 ",-1,($64.99),($71.99),$877.82 ,$63.63 
Stonehenge Market,Canine Caviar,24,"$1,386.76 ",0,$0.00 ,($80.98),"$1,305.78 ",$94.64 
Stonehenge Market,Canophera,28,$468.72 ,0,$0.00 ,($15.98),$452.74 ,$32.84 
Stonehenge Market,Carna4,20,"$1,074.80 ",-1,($23.99),($324.06),$726.75 ,$52.71 
Stonehenge Market,Cat,13,$11.88 ,0,$0.00 ,($0.99),$10.89 ,$0.78 
Stonehenge Market,Chasing Our Tails,4,$94.96 ,0,$0.00 ,$0.00 ,$94.96 ,$6.88 
Stonehenge Market,Chilly Dog,7,$38.93 ,0,$0.00 ,$0.00 ,$38.93 ,$2.83 
Stonehenge Market,Coastal,9,$130.41 ,0,$0.00 ,($9.99),$120.42 ,$8.73 
Stonehenge Market,Coco Therapy,1,$14.99 ,0,$0.00 ,$0.00 ,$14.99 ,$1.09 
Stonehenge Market,Colorado Pet Treats,40,$553.10 ,0,$0.00 ,($7.19),$545.91 ,$39.52 
Stonehenge Market,Core,3,$74.97 ,0,$0.00 ,$0.00 ,$74.97 ,$5.43 
Stonehenge Market,Crochet Kitty,2,$29.98 ,0,$0.00 ,$0.00 ,$29.98 ,$2.17 
Stonehenge Market,Crump's Naturals,75,$927.25 ,0,$0.00 ,($46.48),$880.77 ,$63.97 
Stonehenge Market,DOYENWORLD,1,$16.99 ,0,$0.00 ,$0.00 ,$16.99 ,$1.24 
Stonehenge Market,Dexypaws,4,$75.96 ,0,$0.00 ,$0.00 ,$75.96 ,$5.52 
Stonehenge Market,Dezi & Roo,10,$72.90 ,0,$0.00 ,$0.00 ,$72.90 ,$5.29 
Stonehenge Market,Dog Speak,1,$4.99 ,0,$0.00 ,($3.74),$1.25 ,$0.09 
Stonehenge Market,Dog Treats,5,$68.95 ,-1,($13.99),$0.00 ,$54.96 ,$3.98 
Stonehenge Market,Dogline,3,$119.97 ,0,$0.00 ,$0.00 ,$119.97 ,$8.70 
Stonehenge Market,Dr. Elsey's,11,$236.89 ,0,$0.00 ,($29.39),$207.50 ,$15.03 
Stonehenge Market,Earth Animal,7,$148.93 ,0,$0.00 ,($33.99),$114.94 ,$8.32 
Stonehenge Market,Earth Rated,26,$321.74 ,0,$0.00 ,($5.70),$316.04 ,$22.93 
Stonehenge Market,Earthborn,76,"$3,163.24 ",-2,($95.98),($42.23),"$3,025.03 ",$219.24 
Stonehenge Market,Ethical Cat,5,$28.95 ,0,$0.00 ,$0.00 ,$28.95 ,$2.10 
Stonehenge Market,Evanger'S,941,"$2,575.44 ",0,$0.00 ,($80.12),"$2,495.32 ",$180.93 
Stonehenge Market,Ezydog,9,$303.91 ,-4,($157.96),($6.67),$139.28 ,$10.10 
Stonehenge Market,Farmina Pet Foods,21,$597.59 ,-1,($38.99),($39.99),$518.61 ,$37.59 
Stonehenge Market,Flexi,1,$23.99 ,0,$0.00 ,$0.00 ,$23.99 ,$1.74 
Stonehenge Market,Fluff & Tuff,82,"$1,366.18 ",-1,($19.99),($1.50),"$1,344.69 ",$97.46 
Stonehenge Market,From The Field,27,$93.73 ,0,$0.00 ,($2.68),$91.05 ,$6.62 
Stonehenge Market,Fromm,289,"$4,907.63 ",-2,($79.98),($444.07),"$4,383.58 ",$317.77 
Stonehenge Market,Front Porch Pets,15,$284.85 ,0,$0.00 ,$0.00 ,$284.85 ,$20.66 
Stonehenge Market,Fruitables,45,$362.55 ,0,$0.00 ,($16.73),$345.82 ,$25.11 
Stonehenge Market,FuzzYard,1,$9.99 ,0,$0.00 ,$0.00 ,$9.99 ,$0.72 
Stonehenge Market,Giftable World,11,$183.89 ,0,$0.00 ,$0.00 ,$183.89 ,$13.32 
Stonehenge Market,Glacier Peak Holistics,4,$176.96 ,0,$0.00 ,$0.00 ,$176.96 ,$12.83 
Stonehenge Market,Go Cat Feathers,12,$111.88 ,0,$0.00 ,$0.00 ,$111.88 ,$8.13 
Stonehenge Market,Goli Design,4,$29.76 ,0,$0.00 ,$0.00 ,$29.76 ,$2.17 
Stonehenge Market,Grandma Lucy's,3,$35.97 ,0,$0.00 ,($5.39),$30.58 ,$2.22 
Stonehenge Market,Grandma Lynch,8,$79.92 ,0,$0.00 ,$0.00 ,$79.92 ,$5.79 
Stonehenge Market,Green Element,7,$194.93 ,-1,($18.99),$0.00 ,$175.94 ,$12.75 
Stonehenge Market,Green Juju,29,$724.71 ,0,$0.00 ,($75.47),$649.24 ,$47.08 
Stonehenge Market,Green Pet,4,$259.96 ,-1,($84.99),($16.99),$157.98 ,$11.45 
Stonehenge Market,Growl,3,$44.97 ,0,$0.00 ,$0.00 ,$44.97 ,$3.26 
Stonehenge Market,Hagen,1,$6.99 ,-1,($6.99),$0.00 ,$0.00 ,$0.00 
Stonehenge Market,Happy Howie's,222,$641.28 ,0,$0.00 ,($28.35),$612.93 ,$44.41 
Stonehenge Market,Home Range,47,$413.53 ,0,$0.00 ,$0.00 ,$413.53 ,$30.00 
Stonehenge Market,Homeopet,3,$53.97 ,0,$0.00 ,$0.00 ,$53.97 ,$3.91 
Stonehenge Market,Hugglehounds,13,$195.87 ,0,$0.00 ,$0.00 ,$195.87 ,$14.19 
Stonehenge Market,Huxley & Kent,16,$216.84 ,0,$0.00 ,($1.05),$215.79 ,$15.64 
Stonehenge Market,Icelandic+,18,$131.82 ,0,$0.00 ,($6.00),$125.82 ,$9.12 
Stonehenge Market,Imagine That Design,3,$93.97 ,-2,($62.98),$0.00 ,$30.99 ,$2.25 
Stonehenge Market,Imagine This Design,1,$4.99 ,0,$0.00 ,$0.00 ,$4.99 ,$0.36 
